Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[72]     0.0    0.00    0.00      42         __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int* const&) [72]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [74]
[73]     0.0    0.00    0.00      42         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [73]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [97]
[74]     0.0    0.00    0.00      42         std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [74]
                0.00    0.00      42/42          std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [73]
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::_S_max_size(std::allocator<unsigned int> const&) [76]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::_S_max_size(std::allocator<unsigned int> const&) [76]
[75]     0.0    0.00    0.00      42         std::allocator_traits<std::allocator<unsigned int> >::max_size(std::allocator<unsigned int> const&) [75]
                0.00    0.00      42/63          __gnu_cxx::new_allocator<unsigned int>::max_size() const [67]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [74]
[76]     0.0    0.00    0.00      42         std::vector<unsigned int, std::allocator<unsigned int> >::_S_max_size(std::allocator<unsigned int> const&) [76]
                0.00    0.00      42/42          std::allocator_traits<std::allocator<unsigned int> >::max_size(std::allocator<unsigned int> const&) [75]
                0.00    0.00      42/51          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00      42/42          void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&) [103]
[77]     0.0    0.00    0.00      42         std::vector<unsigned int, std::allocator<unsigned int> >::_S_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [77]
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::_S_do_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&, std::integral_constant<bool, true>) [78]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::_S_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [77]
[78]     0.0    0.00    0.00      42         std::vector<unsigned int, std::allocator<unsigned int> >::_S_do_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&, std::integral_constant<bool, true>) [78]
                0.00    0.00      42/42          unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [81]
-----------------------------------------------
                0.00    0.00      42/42          void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&) [103]
[79]     0.0    0.00    0.00      42         std::vector<unsigned int, std::allocator<unsigned int> >::_S_use_relocate() [79]
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [80]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::_S_use_relocate() [79]
[80]     0.0    0.00    0.00      42         std::vector<unsigned int, std::allocator<unsigned int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [80]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<unsigned int, std::allocator<unsigned int> >::_S_do_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&, std::integral_constant<bool, true>) [78]
[81]     0.0    0.00    0.00      42         unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [81]
                0.00    0.00     126/126         unsigned int* std::__niter_base<unsigned int*>(unsigned int*) [62]
                0.00    0.00      42/42          std::enable_if<std::__is_bitwise_relocatable<unsigned int, void>::value, unsigned int*>::type std::__relocate_a_1<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [82]
-----------------------------------------------
                0.00    0.00      42/42          unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [81]
[82]     0.0    0.00    0.00      42         std::enable_if<std::__is_bitwise_relocatable<unsigned int, void>::value, unsigned int*>::type std::__relocate_a_1<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [82]
-----------------------------------------------
                0.00    0.00       7/42          void std::_Construct<std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > const&>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > const&) [17]
                0.00    0.00       7/42          void __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::construct<std::vector<unsigned int, std::allocator<unsigned int> >>(std::vector<unsigned int, std::allocator<unsigned int> >*) [159]
                0.00    0.00       7/42          void __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::construct<std::vector<unsigned int, std::allocator<unsigned int> >, std::vector<unsigned int, std::allocator<unsigned int> > >(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >&&) [160]
                0.00    0.00      21/42          void __gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&) [94]
[83]     0.0    0.00    0.00      42         operator new(unsigned long, void*) [83]
-----------------------------------------------
                0.00    0.00      35/35          std::allocator<unsigned long>::~allocator() [85]
[84]     0.0    0.00    0.00      35         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [84]
-----------------------------------------------
                0.00    0.00       7/35          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [16]
                0.00    0.00      14/35          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [128]
                0.00    0.00      14/35          std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [39]
[85]     0.0    0.00    0.00      35         std::allocator<unsigned long>::~allocator() [85]
                0.00    0.00      35/35          __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [84]
-----------------------------------------------
                0.00    0.00      14/35          std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [125]
                0.00    0.00      21/35          void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&) [103]
[86]     0.0    0.00    0.00      35         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long) [86]
                0.00    0.00      21/21          std::allocator_traits<std::allocator<unsigned int> >::deallocate(std::allocator<unsigned int>&, unsigned int*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00      14/28          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [44]
                0.00    0.00      14/28          std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [127]
[87]     0.0    0.00    0.00      28         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [87]
-----------------------------------------------
                0.00    0.00       7/28          void std::_Destroy_aux<false>::__destroy<std::vector<unsigned int, std::allocator<unsigned int> >*>(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*) [229]
                0.00    0.00       7/28          void std::__relocate_object_a<std::vector<unsigned int, std::allocator<unsigned int> >, std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&) [190]
                0.00    0.00      14/28          std::vector<unsigned int, std::allocator<unsigned int> >* std::__relocate_a_1<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&) [157]
[88]     0.0    0.00    0.00      28         std::vector<unsigned int, std::allocator<unsigned int> >* std::__addressof<std::vector<unsigned int, std::allocator<unsigned int> > >(std::vector<unsigned int, std::allocator<unsigned int> >&) [88]
-----------------------------------------------
                0.00    0.00      14/28          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [44]
                0.00    0.00      14/28          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [118]
[89]     0.0    0.00    0.00      28         unsigned long* std::__addressof<unsigned long>(unsigned long&) [89]
